"SAMPLE_NAME","SMP_No","FOV_No","DAPI_Nr_Set","DAPI_Nr_SubSet","Volume"
"HG2-BATHY-CREN","23","51","56","0","100"
"HG2-BATHY-CREN","23","53","72","0","100"
"HG2-BATHY-CREN","23","54","89","1","100"
"HG4-DCM-CREN","4","3","265","0","30"
"HG4-DCM-CREN","4","6","423","4","30"
"HG4-DCM-CREN","4","7","366","2","30"
"HG4-DCM-CREN","4","9","387","0","30"
"HG4-DCM-CREN","4","11","210","0","30"
"HG4-DCM-CREN","4","12","222","0","30"
"HG4-DCM-CREN","4","13","270","2","30"
"HG4-DCM-CREN","4","14","378","1","30"
"HG4-DCM-CREN","4","15","248","2","30"
"HG4-DCM-CREN","4","16","297","5","30"
"HG4-DCM-CREN","4","17","404","1","30"
"HG4-DCM-CREN","4","19","412","3","30"
"HG4-DCM-CREN","4","20","331","1","30"
"HG4-DCM-CREN","4","21","337","4","30"
"HG4-DCM-CREN","4","23","241","0","30"
"HG4-DCM-CREN","4","25","385","4","30"
"HG4-DCM-CREN","4","26","358","0","30"
"HG4-DCM-CREN","4","28","361","1","30"
"HG4-DCM-CREN","4","29","253","3","30"
"HG4-DCM-CREN","4","31","246","1","30"
"HG4-DCM-CREN","4","32","380","0","30"
"HG4-DCM-CREN","4","35","204","3","30"
"HG4-DCM-CREN","4","36","309","1","30"
"HG4-DCM-CREN","4","37","376","0","30"
"HG4-DCM-CREN","4","38","397","2","30"
"HG4-DCM-CREN","4","39","408","1","30"
"HG4-DCM-CREN","4","40","401","0","30"
"HG4-DCM-CREN","4","41","404","3","30"
"HG4-DCM-CREN","4","42","380","0","30"
"HG4-DCM-CREN","4","43","291","2","30"
"HG4-DCM-CREN","4","44","388","2","30"
"HG4-DCM-CREN","4","45","335","1","30"
"HG4-DCM-CREN","4","46","348","1","30"
"HG4-DCM-CREN","4","47","386","0","30"
"HG4-DCM-CREN","4","48","304","1","30"
"HG4-DCM-CREN","4","49","369","2","30"
"HG4-DCM-CREN","4","50","380","1","30"
"HG4-DCM-CREN","4","51","371","1","30"
"HG4-DCM-CREN","4","54","381","1","30"
"HG4-EPI-CREN","6","1","123","8","30"
"HG4-EPI-CREN","6","2","167","15","30"
"HG4-EPI-CREN","6","4","179","19","30"
"HG4-EPI-CREN","6","5","155","13","30"
"HG4-EPI-CREN","6","6","174","8","30"
"HG4-EPI-CREN","6","7","192","16","30"
"HG4-EPI-CREN","6","8","157","8","30"
"HG4-EPI-CREN","6","9","206","13","30"
"HG4-EPI-CREN","6","11","193","11","30"
"HG4-EPI-CREN","6","12","172","11","30"
"HG4-EPI-CREN","6","13","173","14","30"
"HG4-EPI-CREN","6","14","186","12","30"
"HG4-EPI-CREN","6","15","222","14","30"
"HG4-EPI-CREN","6","19","159","15","30"
"HG4-EPI-CREN","6","20","144","6","30"
"HG4-EPI-CREN","6","21","160","11","30"
"HG4-EPI-CREN","6","22","162","10","30"
"HG4-EPI-CREN","6","23","180","15","30"
"HG4-EPI-CREN","6","24","197","12","30"
"HG4-EPI-CREN","6","25","160","11","30"
"HG4-EPI-CREN","6","26","204","8","30"
"HG4-EPI-CREN","6","27","199","8","30"
"HG4-EPI-CREN","6","28","138","9","30"
"HG4-EPI-CREN","6","29","161","14","30"
"HG4-EPI-CREN","6","30","185","14","30"
"HG4-EPI-CREN","6","31","213","15","30"
"HG4-EPI-CREN","6","32","162","11","30"
"HG4-EPI-CREN","6","33","171","13","30"
"HG4-EPI-CREN","6","34","149","12","30"
"HG4-EPI-CREN","6","35","178","11","30"
"HG4-EPI-CREN","6","36","206","13","30"
"HG4-EPI-CREN","6","37","204","15","30"
"HG4-EPI-CREN","6","38","189","13","30"
"HG4-EPI-CREN","6","42","161","13","30"
"HG4-EPI-CREN","6","43","143","17","30"
"HG4-EPI-CREN","6","44","164","11","30"
"HG4-EPI-CREN","6","46","200","11","30"
"HG4-EPI-CREN","6","47","172","9","30"
"HG4-EPI-CREN","6","48","184","12","30"
"HG4-EPI-CREN","6","50","200","15","30"
"HG4-EPI-CREN","6","51","185","17","30"
"HG4-EPI-CREN","6","54","163","14","30"
"HG4-MESO-CREN","14","1","131","2","100"
"HG4-MESO-CREN","14","3","89","0","100"
"HG4-MESO-CREN","14","4","124","1","100"
"HG4-MESO-CREN","14","5","100","0","100"
"HG4-MESO-CREN","14","6","107","0","100"
"HG4-MESO-CREN","14","7","114","0","100"
"HG4-MESO-CREN","14","8","102","2","100"
"HG4-MESO-CREN","14","9","117","0","100"
"HG4-MESO-CREN","14","10","104","1","100"
"HG4-MESO-CREN","14","11","112","0","100"
"HG4-MESO-CREN","14","12","106","1","100"
"HG4-MESO-CREN","14","13","119","0","100"
"HG4-MESO-CREN","14","14","80","0","100"
"HG4-MESO-CREN","14","15","112","0","100"
"HG4-MESO-CREN","14","16","121","1","100"
"HG4-MESO-CREN","14","17","122","0","100"
"HG4-MESO-CREN","14","18","100","0","100"
"HG4-MESO-CREN","14","19","107","0","100"
"HG4-MESO-CREN","14","20","112","0","100"
"HG4-MESO-CREN","14","21","115","1","100"
"HG4-MESO-CREN","14","22","107","0","100"
"HG4-MESO-CREN","14","23","108","0","100"
"HG4-MESO-CREN","14","24","105","0","100"
"HG4-MESO-CREN","14","25","115","2","100"
"HG4-MESO-CREN","14","26","122","1","100"
"HG4-MESO-CREN","14","27","106","0","100"
"HG4-MESO-CREN","14","28","87","0","100"
"HG4-MESO-CREN","14","29","127","0","100"
"HG4-MESO-CREN","14","31","122","1","100"
"HG4-MESO-CREN","14","32","127","0","100"
"HG4-MESO-CREN","14","33","104","1","100"
"HG4-MESO-CREN","14","34","101","2","100"
"HG4-MESO-CREN","14","35","103","1","100"
"HG4-MESO-CREN","14","36","118","1","100"
"HG4-MESO-CREN","14","37","99","1","100"
"HG4-MESO-CREN","14","38","106","0","100"
"HG4-MESO-CREN","14","39","116","0","100"
"HG4-MESO-CREN","14","40","105","0","100"
"HG4-MESO-CREN","14","41","125","2","100"
"HG4-MESO-CREN","14","42","93","1","100"
"HG4-MESO-CREN","14","43","109","1","100"
"HG4-MESO-CREN","14","44","120","0","100"
"HG4-MESO-CREN","14","45","98","1","100"
"HG4-MESO-CREN","14","46","100","1","100"
"HG4-MESO-CREN","14","47","128","0","100"
"HG4-MESO-CREN","14","48","137","0","100"
"HG4-MESO-CREN","14","50","77","0","100"
"HG4-MESO-CREN","14","51","127","1","100"
"HG4-MESO-CREN","14","52","92","1","100"
"HG4-MESO-CREN","14","54","129","1","100"
"HG4-MESO-CREN","14","55","104","1","100"
"HG4-BATHY-CREN","15","1","281","0","100"
"HG4-BATHY-CREN","15","4","88","2","100"
"HG4-BATHY-CREN","15","5","64","0","100"
"HG4-BATHY-CREN","15","6","35","0","100"
"HG4-BATHY-CREN","15","9","12","0","100"
"HG4-BATHY-CREN","15","10","7","0","100"
"HG4-BATHY-CREN","15","12","86","0","100"
"HG4-BATHY-CREN","15","13","231","0","100"
"HG4-BATHY-CREN","15","15","113","1","100"
"HG4-BATHY-CREN","15","18","50","0","100"
"HG4-BATHY-CREN","15","19","31","0","100"
"HG4-BATHY-CREN","15","21","70","0","100"
"HG4-BATHY-CREN","15","28","71","0","100"
"HG4-BATHY-CREN","15","29","61","0","100"
"HG4-BATHY-CREN","15","35","183","1","100"
"HG4-BATHY-CREN","15","38","220","0","100"
"HG4-BATHY-CREN","15","50","25","0","100"
"HG4-BATHY-CREN","15","51","22","0","100"
"HG4-BATHY-CREN","15","53","257","2","100"
"HG5-DCM-CREN","10","4","873","1","70"
"HG5-DCM-CREN","10","6","847","2","70"
"HG5-DCM-CREN","10","7","901","2","70"
"HG5-DCM-CREN","10","9","668","1","70"
"HG5-DCM-CREN","10","11","296","3","70"
"HG5-DCM-CREN","10","12","876","2","70"
"HG5-DCM-CREN","10","13","1099","2","70"
"HG5-DCM-CREN","10","15","979","0","70"
"HG5-DCM-CREN","10","16","972","2","70"
"HG5-DCM-CREN","10","20","1117","2","70"
"HG5-DCM-CREN","10","21","927","2","70"
"HG5-DCM-CREN","10","26","1109","0","70"
"HG5-DCM-CREN","10","30","894","4","70"
"HG5-DCM-CREN","10","31","884","1","70"
"HG5-DCM-CREN","10","33","824","2","70"
"HG5-DCM-CREN","10","34","1271","4","70"
"HG5-DCM-CREN","10","36","312","2","70"
"HG5-DCM-CREN","10","37","902","3","70"
"HG5-DCM-CREN","10","38","1052","2","70"
"HG5-DCM-CREN","10","39","1116","1","70"
"HG5-DCM-CREN","10","40","389","1","70"
"HG5-DCM-CREN","10","43","1146","4","70"
"HG5-DCM-CREN","10","44","1193","4","70"
"HG5-DCM-CREN","10","46","629","4","70"
"HG5-DCM-CREN","10","47","1175","0","70"
"HG5-DCM-CREN","10","49","1162","0","70"
"HG5-DCM-CREN","10","50","1029","2","70"
"HG5-DCM-CREN","10","53","1229","4","70"
"HG5-DCM-CREN","10","54","787","4","70"
"HG5-DCM-CREN","10","55","1210","4","70"
"HG5-EPI-CREN","8","1","219","0","70"
"HG5-EPI-CREN","8","3","222","3","70"
"HG5-EPI-CREN","8","5","260","1","70"
"HG5-EPI-CREN","8","11","134","0","70"
"HG5-EPI-CREN","8","12","233","1","70"
"HG5-EPI-CREN","8","13","87","1","70"
"HG5-EPI-CREN","8","14","303","4","70"
"HG5-EPI-CREN","8","20","202","0","70"
"HG5-EPI-CREN","8","21","73","1","70"
"HG5-EPI-CREN","8","22","256","1","70"
"HG5-EPI-CREN","8","25","30","0","70"
"HG5-EPI-CREN","8","29","156","2","70"
"HG5-EPI-CREN","8","30","190","1","70"
"HG5-EPI-CREN","8","32","91","7","70"
"HG5-EPI-CREN","8","35","207","2","70"
"HG5-EPI-CREN","8","36","82","2","70"
"HG5-EPI-CREN","8","40","57","0","70"
"HG5-EPI-CREN","8","41","33","0","70"
"HG5-EPI-CREN","8","44","92","1","70"
"HG5-EPI-CREN","8","46","73","4","70"
"HG5-EPI-CREN","8","47","54","1","70"
"HG5-EPI-CREN","8","52","18","1","70"
"HG5-EPI-CREN","8","53","46","1","70"
"HG5-MESO-CREN","5","2","44","0","130"
"HG5-MESO-CREN","5","4","68","0","130"
"HG5-MESO-CREN","5","5","123","3","130"
"HG5-MESO-CREN","5","6","50","0","130"
"HG5-MESO-CREN","5","10","65","0","130"
"HG5-MESO-CREN","5","11","78","0","130"
"HG5-MESO-CREN","5","12","69","0","130"
"HG5-MESO-CREN","5","14","85","0","130"
"HG5-MESO-CREN","5","15","65","3","130"
"HG5-MESO-CREN","5","16","52","0","130"
"HG5-MESO-CREN","5","20","61","0","130"
"HG5-MESO-CREN","5","22","49","0","130"
"HG5-MESO-CREN","5","23","45","0","130"
"HG5-MESO-CREN","5","24","35","0","130"
"HG5-MESO-CREN","5","28","47","0","130"
"HG5-MESO-CREN","5","40","24","0","130"
"HG5-MESO-CREN","5","43","43","0","130"
"HG5-MESO-CREN","5","44","19","0","130"
"HG5-MESO-CREN","5","45","15","0","130"
"HG5-MESO-CREN","5","46","15","0","130"
"HG5-MESO-CREN","5","47","15","0","130"
"HG5-MESO-CREN","5","48","24","0","130"
"HG5-MESO-CREN","5","51","26","0","130"
"HG5-BATHY-CREN","13","1","12","0","130"
"HG5-BATHY-CREN","13","2","14","0","130"
"HG5-BATHY-CREN","13","5","6","0","130"
"HG5-BATHY-CREN","13","6","16","0","130"
"HG5-BATHY-CREN","13","7","20","0","130"
"HG5-BATHY-CREN","13","9","29","2","130"
"HG5-BATHY-CREN","13","10","39","4","130"
"HG5-BATHY-CREN","13","11","20","0","130"
"HG5-BATHY-CREN","13","12","34","0","130"
"HG5-BATHY-CREN","13","13","20","0","130"
"HG5-BATHY-CREN","13","14","23","0","130"
"HG5-BATHY-CREN","13","15","18","0","130"
"HG5-BATHY-CREN","13","16","14","0","130"
"HG5-BATHY-CREN","13","17","24","0","130"
"HG5-BATHY-CREN","13","18","34","0","130"
"HG5-BATHY-CREN","13","21","10","0","130"
"HG5-BATHY-CREN","13","22","21","0","130"
"HG5-BATHY-CREN","13","23","35","0","130"
"HG5-BATHY-CREN","13","24","10","0","130"
"HG5-BATHY-CREN","13","25","26","0","130"
"HG5-BATHY-CREN","13","27","16","0","130"
"HG5-BATHY-CREN","13","28","30","0","130"
"HG5-BATHY-CREN","13","29","18","0","130"
"HG5-BATHY-CREN","13","31","26","0","130"
"HG5-BATHY-CREN","13","32","37","0","130"
"HG5-BATHY-CREN","13","33","33","0","130"
"HG5-BATHY-CREN","13","34","34","0","130"
"HG5-BATHY-CREN","13","36","37","0","130"
"HG5-BATHY-CREN","13","37","40","0","130"
"HG5-BATHY-CREN","13","38","28","0","130"
"HG5-BATHY-CREN","13","39","30","0","130"
"HG5-BATHY-CREN","13","41","31","0","130"
"HG5-BATHY-CREN","13","42","34","0","130"
"HG5-BATHY-CREN","13","43","43","0","130"
"HG5-BATHY-CREN","13","45","30","2","130"
"HG5-BATHY-CREN","13","46","20","0","130"
"HG5-BATHY-CREN","13","47","16","0","130"
"HG5-BATHY-CREN","13","48","28","6","130"
"HG5-BATHY-CREN","13","50","33","0","130"
"HG5-BATHY-CREN","13","53","15","3","130"
"HG5-BATHY-CREN","13","54","24","0","130"
"HG7-DCM-CREN","1","1","778","0","70"
"HG7-DCM-CREN","1","2","1005","1","70"
"HG7-DCM-CREN","1","3","625","2","70"
"HG7-DCM-CREN","1","4","817","2","70"
"HG7-DCM-CREN","1","5","930","4","70"
"HG7-DCM-CREN","1","6","1106","2","70"
"HG7-DCM-CREN","1","7","756","3","70"
"HG7-DCM-CREN","1","8","1031","5","70"
"HG7-DCM-CREN","1","9","1012","8","70"
"HG7-DCM-CREN","1","10","1000","7","70"
"HG7-DCM-CREN","1","11","649","1","70"
"HG7-DCM-CREN","1","12","727","1","70"
"HG7-DCM-CREN","1","13","734","1","70"
"HG7-DCM-CREN","1","14","1035","0","70"
"HG7-DCM-CREN","1","16","431","2","70"
"HG7-DCM-CREN","1","18","910","5","70"
"HG7-DCM-CREN","1","19","868","6","70"
"HG7-DCM-CREN","1","20","491","1","70"
"HG7-DCM-CREN","1","21","632","0","70"
"HG7-DCM-CREN","1","22","917","6","70"
"HG7-DCM-CREN","1","23","1093","4","70"
"HG7-DCM-CREN","1","24","667","0","70"
"HG7-DCM-CREN","1","25","1035","6","70"
"HG7-DCM-CREN","1","26","1035","9","70"
"HG7-DCM-CREN","1","29","1015","4","70"
"HG7-DCM-CREN","1","30","741","2","70"
"HG7-DCM-CREN","1","32","836","2","70"
"HG7-DCM-CREN","1","33","784","2","70"
"HG7-DCM-CREN","1","35","930","2","70"
"HG7-DCM-CREN","1","36","895","4","70"
"HG7-DCM-CREN","1","39","891","7","70"
"HG7-DCM-CREN","1","40","1078","4","70"
"HG7-DCM-CREN","1","41","914","6","70"
"HG7-DCM-CREN","1","42","722","4","70"
"HG7-DCM-CREN","1","44","662","1","70"
"HG7-DCM-CREN","1","45","883","6","70"
"HG7-DCM-CREN","1","46","824","3","70"
"HG7-DCM-CREN","1","49","957","9","70"
"HG7-DCM-CREN","1","51","1102","1","70"
"HG7-DCM-CREN","1","52","611","5","70"
"HG7-EPI-CREN","2","1","485","20","70"
"HG7-EPI-CREN","2","2","364","19","70"
"HG7-EPI-CREN","2","3","284","12","70"
"HG7-EPI-CREN","2","4","550","28","70"
"HG7-EPI-CREN","2","5","458","27","70"
"HG7-EPI-CREN","2","6","489","20","70"
"HG7-EPI-CREN","2","7","325","18","70"
"HG7-EPI-CREN","2","8","421","36","70"
"HG7-EPI-CREN","2","9","303","21","70"
"HG7-EPI-CREN","2","10","415","24","70"
"HG7-EPI-CREN","2","11","308","24","70"
"HG7-EPI-CREN","2","12","367","17","70"
"HG7-EPI-CREN","2","13","411","29","70"
"HG7-EPI-CREN","2","14","496","34","70"
"HG7-EPI-CREN","2","15","553","21","70"
"HG7-EPI-CREN","2","16","372","19","70"
"HG7-EPI-CREN","2","17","467","36","70"
"HG7-EPI-CREN","2","18","525","37","70"
"HG7-EPI-CREN","2","19","367","18","70"
"HG7-EPI-CREN","2","20","451","21","70"
"HG7-EPI-CREN","2","21","396","23","70"
"HG7-EPI-CREN","2","22","454","23","70"
"HG7-EPI-CREN","2","23","447","18","70"
"HG7-EPI-CREN","2","24","458","32","70"
"HG7-EPI-CREN","2","25","517","24","70"
"HG7-EPI-CREN","2","26","505","29","70"
"HG7-EPI-CREN","2","27","434","24","70"
"HG7-EPI-CREN","2","29","392","24","70"
"HG7-EPI-CREN","2","30","558","43","70"
"HG7-EPI-CREN","2","31","451","24","70"
"HG7-EPI-CREN","2","32","448","30","70"
"HG7-EPI-CREN","2","33","616","31","70"
"HG7-EPI-CREN","2","34","468","25","70"
"HG7-EPI-CREN","2","35","426","34","70"
"HG7-EPI-CREN","2","36","439","28","70"
"HG7-EPI-CREN","2","37","484","33","70"
"HG7-EPI-CREN","2","38","478","30","70"
"HG7-EPI-CREN","2","39","422","22","70"
"HG7-EPI-CREN","2","41","517","25","70"
"HG7-EPI-CREN","2","42","346","26","70"
"HG7-EPI-CREN","2","43","494","31","70"
"HG7-EPI-CREN","2","44","552","38","70"
"HG7-EPI-CREN","2","45","447","30","70"
"HG7-EPI-CREN","2","46","395","21","70"
"HG7-EPI-CREN","2","47","480","31","70"
"HG7-EPI-CREN","2","48","459","35","70"
"HG7-EPI-CREN","2","49","481","29","70"
"HG7-EPI-CREN","2","50","541","40","70"
"HG7-EPI-CREN","2","51","460","37","70"
"HG7-EPI-CREN","2","52","464","30","70"
"HG7-EPI-CREN","2","53","515","32","70"
"HG7-EPI-CREN","2","54","443","36","70"
"HG7-EPI-CREN","2","55","538","44","70"
"HG7-MESO-CREN","3","1","11","0","100"
"HG7-MESO-CREN","3","3","16","0","100"
"HG7-MESO-CREN","3","4","18","0","100"
"HG7-MESO-CREN","3","5","10","0","100"
"HG7-MESO-CREN","3","6","16","0","100"
"HG7-MESO-CREN","3","7","16","0","100"
"HG7-MESO-CREN","3","8","10","0","100"
"HG7-MESO-CREN","3","9","11","0","100"
"HG7-MESO-CREN","3","10","19","0","100"
"HG7-MESO-CREN","3","12","13","0","100"
"HG7-MESO-CREN","3","13","6","0","100"
"HG7-MESO-CREN","3","14","6","0","100"
"HG7-MESO-CREN","3","15","12","0","100"
"HG7-MESO-CREN","3","17","13","0","100"
"HG7-MESO-CREN","3","18","18","0","100"
"HG7-MESO-CREN","3","19","16","0","100"
"HG7-MESO-CREN","3","20","16","0","100"
"HG7-MESO-CREN","3","21","15","0","100"
"HG7-MESO-CREN","3","22","13","0","100"
"HG7-MESO-CREN","3","23","10","0","100"
"HG7-MESO-CREN","3","24","13","0","100"
"HG7-MESO-CREN","3","25","23","0","100"
"HG7-MESO-CREN","3","26","20","1","100"
"HG7-MESO-CREN","3","27","24","0","100"
"HG7-MESO-CREN","3","28","8","0","100"
"HG7-MESO-CREN","3","29","18","0","100"
"HG7-MESO-CREN","3","30","11","0","100"
"HG7-MESO-CREN","3","31","9","0","100"
"HG7-MESO-CREN","3","32","20","0","100"
"HG7-MESO-CREN","3","33","14","0","100"
"HG7-MESO-CREN","3","34","15","0","100"
"HG7-MESO-CREN","3","35","13","0","100"
"HG7-MESO-CREN","3","36","19","1","100"
"HG7-MESO-CREN","3","37","24","0","100"
"HG7-MESO-CREN","3","38","18","0","100"
"HG7-MESO-CREN","3","40","14","0","100"
"HG7-MESO-CREN","3","41","16","0","100"
"HG7-MESO-CREN","3","42","12","0","100"
"HG7-MESO-CREN","3","43","13","0","100"
"HG7-MESO-CREN","3","44","22","0","100"
"HG7-MESO-CREN","3","45","20","0","100"
"HG7-MESO-CREN","3","46","15","1","100"
"HG7-MESO-CREN","3","47","14","0","100"
"HG7-MESO-CREN","3","48","13","0","100"
"HG7-MESO-CREN","3","49","16","0","100"
"HG7-MESO-CREN","3","50","19","0","100"
"HG7-MESO-CREN","3","51","15","0","100"
"HG7-MESO-CREN","3","52","13","0","100"
"HG7-MESO-CREN","3","53","44","0","100"
"HG7-MESO-CREN","3","54","51","0","100"
"HG7-MESO-CREN","3","55","32","0","100"
"HG7-BATHY-CREN","7","1","55","0","100"
"HG7-BATHY-CREN","7","2","48","0","100"
"HG7-BATHY-CREN","7","3","46","0","100"
"HG7-BATHY-CREN","7","4","55","0","100"
"HG7-BATHY-CREN","7","5","56","1","100"
"HG7-BATHY-CREN","7","6","43","0","100"
"HG7-BATHY-CREN","7","9","22","0","100"
"HG7-BATHY-CREN","7","10","27","0","100"
"HG7-BATHY-CREN","7","11","50","0","100"
"HG7-BATHY-CREN","7","12","39","0","100"
"HG7-BATHY-CREN","7","13","52","0","100"
"HG7-BATHY-CREN","7","14","48","0","100"
"HG7-BATHY-CREN","7","15","66","0","100"
"HG7-BATHY-CREN","7","16","33","0","100"
"HG7-BATHY-CREN","7","17","40","0","100"
"HG7-BATHY-CREN","7","18","16","0","100"
"HG7-BATHY-CREN","7","19","21","0","100"
"HG7-BATHY-CREN","7","20","43","0","100"
"HG7-BATHY-CREN","7","21","49","0","100"
"HG7-BATHY-CREN","7","22","49","0","100"
"HG7-BATHY-CREN","7","24","69","0","100"
"HG7-BATHY-CREN","7","25","23","0","100"
"HG7-BATHY-CREN","7","26","25","0","100"
"HG7-BATHY-CREN","7","27","13","0","100"
"HG7-BATHY-CREN","7","29","42","0","100"
"HG7-BATHY-CREN","7","30","36","0","100"
"HG7-BATHY-CREN","7","31","38","0","100"
"HG7-BATHY-CREN","7","32","36","0","100"
"HG7-BATHY-CREN","7","34","17","0","100"
"HG7-BATHY-CREN","7","35","35","0","100"
"HG7-BATHY-CREN","7","36","52","0","100"
"HG7-BATHY-CREN","7","37","24","0","100"
"HG7-BATHY-CREN","7","38","18","2","100"
"HG7-BATHY-CREN","7","39","30","1","100"
"HG7-BATHY-CREN","7","40","28","0","100"
"HG7-BATHY-CREN","7","41","57","0","100"
"HG7-BATHY-CREN","7","42","43","0","100"
"HG7-BATHY-CREN","7","43","30","0","100"
"HG7-BATHY-CREN","7","44","16","0","100"
"HG7-BATHY-CREN","7","45","35","0","100"
"HG7-BATHY-CREN","7","46","28","0","100"
"HG7-BATHY-CREN","7","47","34","1","100"
"HG7-BATHY-CREN","7","49","40","1","100"
"HG7-BATHY-CREN","7","50","38","0","100"
"HG7-BATHY-CREN","7","51","18","0","100"
"HG7-BATHY-CREN","7","53","17","0","100"
"HG7-BATHY-CREN","7","55","24","0","100"
"HG9-EPI-CREN","1","1","244","17","30"
"HG9-EPI-CREN","1","2","234","4","30"
"HG9-EPI-CREN","1","3","267","15","30"
"HG9-EPI-CREN","1","4","197","2","30"
"HG9-EPI-CREN","1","5","230","11","30"
"HG9-EPI-CREN","1","6","354","13","30"
"HG9-EPI-CREN","1","7","272","7","30"
"HG9-EPI-CREN","1","8","285","16","30"
"HG9-EPI-CREN","1","9","320","8","30"
"HG9-EPI-CREN","1","10","278","8","30"
"HG9-EPI-CREN","1","11","204","3","30"
"HG9-EPI-CREN","1","12","191","8","30"
"HG9-EPI-CREN","1","13","285","6","30"
"HG9-EPI-CREN","1","14","191","7","30"
"HG9-EPI-CREN","1","15","285","10","30"
"HG9-EPI-CREN","1","16","279","9","30"
"HG9-EPI-CREN","1","17","277","8","30"
"HG9-EPI-CREN","1","20","253","7","30"
"HG9-EPI-CREN","1","21","306","14","30"
"HG9-EPI-CREN","1","22","188","1","30"
"HG9-EPI-CREN","1","23","285","9","30"
"HG9-EPI-CREN","1","24","275","13","30"
"HG9-EPI-CREN","1","25","261","5","30"
"HG9-EPI-CREN","1","28","215","1","30"
"HG9-EPI-CREN","1","29","237","8","30"
"HG9-EPI-CREN","1","30","225","8","30"
"HG9-EPI-CREN","1","31","280","15","30"
"HG9-EPI-CREN","1","33","298","8","30"
"HG9-EPI-CREN","1","34","296","12","30"
"HG9-EPI-CREN","1","35","268","5","30"
"HG9-EPI-CREN","1","36","236","8","30"
"HG9-EPI-CREN","1","37","267","7","30"
"HG9-EPI-CREN","1","38","241","12","30"
"HG9-EPI-CREN","1","39","294","10","30"
"HG9-EPI-CREN","1","40","307","9","30"
"HG9-EPI-CREN","1","41","257","13","30"
"HG9-EPI-CREN","1","42","264","8","30"
"HG9-EPI-CREN","1","43","254","11","30"
"HG9-EPI-CREN","1","47","249","10","30"
"HG9-EPI-CREN","1","50","298","10","30"
"HG9-EPI-CREN","1","53","279","11","30"
"HG9-EPI-CREN","1","54","271","12","30"
"HG9-EPI-CREN","1","55","297","9","30"
"HG9-MESO-CREN","12","2","47","0","100"
"HG9-MESO-CREN","12","3","61","0","100"
"HG9-MESO-CREN","12","4","58","0","100"
"HG9-MESO-CREN","12","5","73","0","100"
"HG9-MESO-CREN","12","6","72","0","100"
"HG9-MESO-CREN","12","7","59","1","100"
"HG9-MESO-CREN","12","8","58","0","100"
"HG9-MESO-CREN","12","10","51","0","100"
"HG9-MESO-CREN","12","12","74","0","100"
"HG9-MESO-CREN","12","14","64","0","100"
"HG9-MESO-CREN","12","15","55","0","100"
"HG9-MESO-CREN","12","16","63","1","100"
"HG9-MESO-CREN","12","19","61","0","100"
"HG9-MESO-CREN","12","20","51","0","100"
"HG9-MESO-CREN","12","21","62","0","100"
"HG9-MESO-CREN","12","22","70","0","100"
"HG9-MESO-CREN","12","24","55","1","100"
"HG9-MESO-CREN","12","26","63","0","100"
"HG9-MESO-CREN","12","28","80","5","100"
"HG9-MESO-CREN","12","29","59","0","100"
"HG9-MESO-CREN","12","34","74","0","100"
"HG9-MESO-CREN","12","35","47","1","100"
"HG9-MESO-CREN","12","36","69","0","100"
"HG9-MESO-CREN","12","45","48","0","100"
"HG9-MESO-CREN","12","46","53","2","100"
"HG9-MESO-CREN","12","47","66","0","100"
"HG9-MESO-CREN","12","48","74","0","100"
"HG9-MESO-CREN","12","49","88","1","100"
"HG9-MESO-CREN","12","52","77","1","100"
"HG9-DCM-CREN","12","1","279","0","30"
"HG9-DCM-CREN","12","2","288","0","30"
"HG9-DCM-CREN","12","3","280","3","30"
"HG9-DCM-CREN","12","4","244","0","30"
"HG9-DCM-CREN","12","5","182","1","30"
"HG9-DCM-CREN","12","6","218","0","30"
"HG9-DCM-CREN","12","7","237","0","30"
"HG9-DCM-CREN","12","8","201","1","30"
"HG9-DCM-CREN","12","9","218","0","30"
"HG9-DCM-CREN","12","10","221","0","30"
"HG9-DCM-CREN","12","11","342","2","30"
