"","StationName","Depth","Domain","SMP_No","FOV_No","DAPI_Nr_Set","DAPI_Nr_SubSet","Volume","conc.DAPI","conc.FISH"
"358","HG1","MESO","CREN",6,39,112,5,100,111457.411342122,4975.77729205904
"359","HG1","MESO","CREN",6,40,145,5,100,144297.541469712,4975.77729205904
"360","HG1","MESO","CREN",6,41,142,1,100,141312.075094477,995.155458411807
"361","HG1","MESO","CREN",6,42,160,2,100,159224.873345889,1990.31091682361
"362","HG1","MESO","CREN",6,43,108,1,100,107476.789508475,995.155458411807
"363","HG1","MESO","CREN",6,45,151,6,100,150268.474220183,5970.93275047084
"364","HG1","MESO","CREN",6,46,135,1,100,134345.986885594,995.155458411807
"365","HG1","MESO","CREN",6,49,166,4,100,165195.80609636,3980.62183364723
"366","HG1","MESO","CREN",6,50,125,1,100,124394.432301476,995.155458411807
"367","HG1","BATHY","CREN",16,1,64,0,100,63689.9493383557,0
"368","HG1","BATHY","CREN",16,2,49,0,100,48762.6174621785,0
"369","HG1","BATHY","CREN",16,3,40,0,100,39806.2183364723,0
"370","HG1","BATHY","CREN",16,5,78,1,100,77622.1257561209,995.155458411807
"371","HG1","BATHY","CREN",16,6,52,0,100,51748.083837414,0
"372","HG1","BATHY","CREN",16,8,67,1,100,66675.4157135911,995.155458411807
"373","HG1","BATHY","CREN",16,9,53,0,100,52743.2392958258,0
"374","HG1","BATHY","CREN",16,10,62,0,100,61699.638421532,0
"375","HG1","BATHY","CREN",16,12,59,1,100,58714.1720462966,995.155458411807
"376","HG1","BATHY","CREN",16,13,60,2,100,59709.3275047084,1990.31091682361
"377","HG1","BATHY","CREN",16,14,72,1,100,71651.1930056501,995.155458411807
"378","HG1","BATHY","CREN",16,15,80,1,100,79612.4366729446,995.155458411807
"379","HG1","BATHY","CREN",16,16,24,0,100,23883.7310018834,0
"380","HG1","BATHY","CREN",16,17,111,2,100,110462.255883711,1990.31091682361
"381","HG1","BATHY","CREN",16,19,99,1,100,98520.3903827689,995.155458411807
"382","HG1","BATHY","CREN",16,21,70,0,100,69660.8820888265,0
"383","HG1","BATHY","CREN",16,22,76,2,100,75631.8148392973,1990.31091682361
"384","HG1","BATHY","CREN",16,23,85,2,100,84588.2139650036,1990.31091682361
"385","HG1","BATHY","CREN",16,24,73,0,100,72646.3484640619,0
"386","HG1","BATHY","CREN",16,26,79,1,100,78617.2812145328,995.155458411807
"387","HG1","BATHY","CREN",16,27,87,2,100,86578.5248818272,1990.31091682361
"388","HG1","BATHY","CREN",16,28,74,0,100,73641.5039224737,0
"389","HG1","BATHY","CREN",16,29,85,1,100,84588.2139650036,995.155458411807
"390","HG1","BATHY","CREN",16,30,62,1,100,61699.638421532,995.155458411807
"391","HG1","BATHY","CREN",16,31,71,0,100,70656.0375472383,0
"392","HG1","BATHY","CREN",16,33,78,0,100,77622.1257561209,0
"393","HG1","BATHY","CREN",16,35,66,0,100,65680.2602551793,0
"394","HG1","BATHY","CREN",16,36,72,0,100,71651.1930056501,0
"395","HG1","BATHY","CREN",16,38,72,2,100,71651.1930056501,1990.31091682361
"396","HG1","BATHY","CREN",16,39,52,0,100,51748.083837414,0
"397","HG1","BATHY","CREN",16,40,87,1,100,86578.5248818272,995.155458411807
"398","HG1","BATHY","CREN",16,41,77,1,100,76626.9702977092,995.155458411807
"399","HG1","BATHY","CREN",16,42,84,5,100,83593.0585065918,4975.77729205904
"400","HG1","BATHY","CREN",16,44,73,1,100,72646.3484640619,995.155458411807
"401","HG1","BATHY","CREN",16,47,65,0,100,64685.1047967675,0
"402","HG1","BATHY","CREN",16,50,64,1,100,63689.9493383557,995.155458411807
"403","HG1","BATHY","CREN",16,51,85,0,100,84588.2139650036,0
"404","HG1","BATHY","CREN",16,52,95,0,100,94539.7685491217,0
"405","HG1","BATHY","CREN",16,54,72,1,100,71651.1930056501,995.155458411807
"406","HG2","DCM","CREN",9,1,603,0,30,2000262.47140773,0
"407","HG2","DCM","CREN",9,2,645,7,30,2139584.23558539,23220.2940296088
"408","HG2","DCM","CREN",9,3,641,2,30,2126315.49613989,6634.36972274538
"409","HG2","DCM","CREN",9,4,596,1,30,1977042.17737812,3317.18486137269
"410","HG2","DCM","CREN",9,5,556,0,30,1844354.78292322,0
"411","HG2","DCM","CREN",9,6,577,2,30,1914015.66501204,6634.36972274538
"412","HG2","DCM","CREN",9,7,585,5,30,1940553.14390302,16585.9243068634
"413","HG2","DCM","CREN",9,9,598,2,30,1983676.54710087,6634.36972274538
"414","HG2","DCM","CREN",9,10,539,0,30,1787962.64027988,0
"415","HG2","DCM","CREN",9,11,528,1,30,1751473.60680478,3317.18486137269
"416","HG2","DCM","CREN",9,12,659,2,30,2186024.8236446,6634.36972274538
"417","HG2","DCM","CREN",9,14,619,2,30,2053337.4291897,6634.36972274538
"418","HG2","DCM","CREN",9,15,515,2,30,1708350.20360694,6634.36972274538
"419","HG2","DCM","CREN",9,19,606,0,30,2010214.02599185,0
"420","HG2","DCM","CREN",9,20,607,1,30,2013531.21085322,3317.18486137269
"421","HG2","DCM","CREN",9,21,628,3,30,2083192.09294205,9951.55458411807
"422","HG2","DCM","CREN",9,23,539,4,30,1787962.64027988,13268.7394454908
"423","HG2","DCM","CREN",9,24,516,0,30,1711667.38846831,0
"424","HG2","DCM","CREN",9,25,362,1,30,1200820.91981691,3317.18486137269
"425","HG2","DCM","CREN",9,26,653,1,30,2166121.71447637,3317.18486137269
"426","HG2","DCM","CREN",9,27,678,0,30,2249051.33601068,0
"427","HG2","DCM","CREN",9,28,607,0,30,2013531.21085322,0
"428","HG2","DCM","CREN",9,29,584,1,30,1937235.95904165,3317.18486137269
"429","HG2","DCM","CREN",9,30,546,0,30,1811182.93430949,0
"430","HG2","DCM","CREN",9,31,425,2,30,1409803.56608339,6634.36972274538
"431","HG2","DCM","CREN",9,32,504,2,30,1671861.17013184,6634.36972274538
"432","HG2","DCM","CREN",9,34,625,5,30,2073240.53835793,16585.9243068634
"433","HG2","DCM","CREN",9,35,571,0,30,1894112.55584381,0
"434","HG2","DCM","CREN",9,38,538,4,30,1784645.45541851,13268.7394454908
"435","HG2","DCM","CREN",9,39,671,0,30,2225831.04198108,0
"436","HG2","DCM","CREN",9,40,625,2,30,2073240.53835793,6634.36972274538
"437","HG2","DCM","CREN",9,41,596,2,30,1977042.17737812,6634.36972274538
"438","HG2","DCM","CREN",9,42,615,1,30,2040068.6897442,3317.18486137269
"439","HG2","DCM","CREN",9,43,582,4,30,1930601.58931891,13268.7394454908
"440","HG2","DCM","CREN",9,44,667,0,30,2212562.30253558,0
"441","HG2","DCM","CREN",9,45,576,2,30,1910698.48015067,6634.36972274538
"442","HG2","DCM","CREN",9,46,490,1,30,1625420.58207262,3317.18486137269
"443","HG2","DCM","CREN",9,47,551,1,30,1827768.85861635,3317.18486137269
"444","HG2","DCM","CREN",9,48,566,1,30,1877526.63153694,3317.18486137269
"445","HG2","DCM","CREN",9,50,651,2,30,2159487.34475362,6634.36972274538
"446","HG2","DCM","CREN",9,51,630,4,30,2089826.46266479,13268.7394454908
"447","HG2","DCM","CREN",9,52,604,0,30,2003579.6562691,0
"448","HG2","DCM","CREN",9,53,574,4,30,1904064.11042792,13268.7394454908
"449","HG2","DCM","CREN",9,54,615,2,30,2040068.6897442,6634.36972274538
"450","HG2","EPI","CREN",5,1,149,4,30,494260.544344531,13268.7394454908
"451","HG2","EPI","CREN",5,2,133,9,30,441185.586562568,29854.6637523542
"452","HG2","EPI","CREN",5,3,169,14,30,560604.241571985,46440.5880592177
"453","HG2","EPI","CREN",5,4,190,10,30,630265.123660811,33171.8486137269
"454","HG2","EPI","CREN",5,5,158,10,30,524115.208096885,33171.8486137269
"455","HG2","EPI","CREN",5,6,217,13,30,719829.114917874,43123.403197845
"456","HG2","EPI","CREN",5,9,222,16,30,736415.039224737,53074.957781963
"457","HG2","EPI","CREN",5,10,254,14,30,842564.954788663,46440.5880592177
"458","HG2","EPI","CREN",5,11,224,9,30,743049.408947483,29854.6637523542
"459","HG2","EPI","CREN",5,13,205,13,30,680022.896581401,43123.403197845
"460","HG2","EPI","CREN",5,14,194,15,30,643533.863106302,49757.7729205904
"461","HG2","EPI","CREN",5,15,207,11,30,686657.266304147,36489.0334750996
"462","HG2","EPI","CREN",5,16,206,13,30,683340.081442774,43123.403197845
"463","HG2","EPI","CREN",5,17,224,11,30,743049.408947483,36489.0334750996
"464","HG2","EPI","CREN",5,19,210,15,30,696608.820888265,49757.7729205904
"465","HG2","EPI","CREN",5,20,185,10,30,613679.199353948,33171.8486137269
"466","HG2","EPI","CREN",5,21,182,6,30,603727.64476983,19903.1091682361
"467","HG2","EPI","CREN",5,22,196,15,30,650168.232829047,49757.7729205904
"468","HG2","EPI","CREN",5,23,183,17,30,607044.829631202,56392.1426433357
"469","HG2","EPI","CREN",5,24,200,13,30,663436.972274538,43123.403197845
"470","HG2","EPI","CREN",5,25,220,9,30,729780.669501992,29854.6637523542
"471","HG2","EPI","CREN",5,26,241,13,30,799441.551590818,43123.403197845
"472","HG2","EPI","CREN",5,28,218,11,30,723146.299779246,36489.0334750996
"473","HG2","EPI","CREN",5,30,218,5,30,723146.299779246,16585.9243068634
"474","HG2","EPI","CREN",5,31,205,11,30,680022.896581401,36489.0334750996
"475","HG2","EPI","CREN",5,32,148,4,30,490943.359483158,13268.7394454908
"476","HG2","EPI","CREN",5,35,203,15,30,673388.526858656,49757.7729205904
"477","HG2","EPI","CREN",5,36,216,12,30,716511.930056501,39806.2183364723
"478","HG2","EPI","CREN",5,37,234,17,30,776221.257561209,56392.1426433357
"479","HG2","EPI","CREN",5,38,218,16,30,723146.299779246,53074.957781963
"480","HG2","EPI","CREN",5,39,241,12,30,799441.551590818,39806.2183364723
"481","HG2","EPI","CREN",5,41,208,16,30,689974.45116552,53074.957781963
"482","HG2","EPI","CREN",5,42,168,5,30,557287.056710612,16585.9243068634
"483","HG2","EPI","CREN",5,43,208,15,30,689974.45116552,49757.7729205904
"484","HG2","EPI","CREN",5,44,237,18,30,786172.812145328,59709.3275047084
"485","HG2","EPI","CREN",5,46,224,17,30,743049.408947483,56392.1426433357
"486","HG2","EPI","CREN",5,47,202,16,30,670071.341997283,53074.957781963
"487","HG2","EPI","CREN",5,48,164,21,30,544018.317265121,69660.8820888265
"488","HG2","EPI","CREN",5,52,185,13,30,613679.199353948,43123.403197845
"489","HG2","EPI","CREN",5,54,218,5,30,723146.299779246,16585.9243068634
"490","HG2","MESO","CREN",21,1,77,0,100,76626.9702977092,0
"491","HG2","MESO","CREN",21,2,71,0,100,70656.0375472383,0
"492","HG2","MESO","CREN",21,3,61,0,100,60704.4829631202,0
"493","HG2","MESO","CREN",21,4,68,0,100,67670.5711720029,0
"494","HG2","MESO","CREN",21,5,86,2,100,85583.3694234154,1990.31091682361
"495","HG2","MESO","CREN",21,6,97,0,100,96530.0794659453,0
"496","HG2","MESO","CREN",21,7,71,1,100,70656.0375472383,995.155458411807
"497","HG2","MESO","CREN",21,8,92,1,100,91554.3021738862,995.155458411807
"498","HG2","MESO","CREN",21,9,83,0,100,82597.90304818,0
"499","HG2","MESO","CREN",21,10,86,0,100,85583.3694234154,0
"500","HG2","MESO","CREN",21,11,83,0,100,82597.90304818,0
"501","HG2","MESO","CREN",21,12,80,0,100,79612.4366729446,0
"502","HG2","MESO","CREN",21,13,67,0,100,66675.4157135911,0
"503","HG2","MESO","CREN",21,14,72,0,100,71651.1930056501,0
"504","HG2","MESO","CREN",21,15,83,1,100,82597.90304818,995.155458411807
"505","HG2","MESO","CREN",21,16,81,0,100,80607.5921313564,0
"506","HG2","MESO","CREN",21,17,95,1,100,94539.7685491217,995.155458411807
"507","HG2","MESO","CREN",21,18,69,0,100,68665.7266304147,0
"508","HG2","MESO","CREN",21,19,80,0,100,79612.4366729446,0
"509","HG2","MESO","CREN",21,20,80,0,100,79612.4366729446,0
"510","HG2","MESO","CREN",21,21,83,0,100,82597.90304818,0
"511","HG2","MESO","CREN",21,22,76,1,100,75631.8148392973,995.155458411807
"512","HG2","MESO","CREN",21,23,97,2,100,96530.0794659453,1990.31091682361
"513","HG2","MESO","CREN",21,24,93,0,100,92549.4576322981,0
"514","HG2","MESO","CREN",21,25,77,0,100,76626.9702977092,0
"515","HG2","MESO","CREN",21,26,73,0,100,72646.3484640619,0
"516","HG2","MESO","CREN",21,27,73,0,100,72646.3484640619,0
"517","HG2","MESO","CREN",21,28,80,0,100,79612.4366729446,0
"518","HG2","MESO","CREN",21,29,60,0,100,59709.3275047084,0
"519","HG2","MESO","CREN",21,30,84,0,100,83593.0585065918,0
"520","HG2","MESO","CREN",21,31,67,0,100,66675.4157135911,0
"521","HG2","MESO","CREN",21,32,68,0,100,67670.5711720029,0
"522","HG2","MESO","CREN",21,33,72,1,100,71651.1930056501,995.155458411807
"523","HG2","MESO","CREN",21,34,99,0,100,98520.3903827689,0
"524","HG2","MESO","CREN",21,35,81,0,100,80607.5921313564,0
"525","HG2","MESO","CREN",21,36,97,1,100,96530.0794659453,995.155458411807
"526","HG2","MESO","CREN",21,37,71,2,100,70656.0375472383,1990.31091682361
"527","HG2","MESO","CREN",21,38,80,0,100,79612.4366729446,0
"528","HG2","MESO","CREN",21,39,68,1,100,67670.5711720029,995.155458411807
"529","HG2","MESO","CREN",21,40,50,1,100,49757.7729205904,995.155458411807
"530","HG2","MESO","CREN",21,41,65,0,100,64685.1047967675,0
"531","HG2","MESO","CREN",21,42,72,0,100,71651.1930056501,0
"532","HG2","MESO","CREN",21,43,89,1,100,88568.8357986508,995.155458411807
"533","HG2","MESO","CREN",21,44,81,3,100,80607.5921313564,2985.46637523542
"534","HG2","MESO","CREN",21,45,75,0,100,74636.6593808855,0
"535","HG2","MESO","CREN",21,46,72,0,100,71651.1930056501,0
"536","HG2","MESO","CREN",21,47,90,4,100,89563.9912570626,3980.62183364723
"537","HG2","MESO","CREN",21,50,73,0,100,72646.3484640619,0
"538","HG2","MESO","CREN",21,51,72,0,100,71651.1930056501,0
"539","HG2","MESO","CREN",21,52,47,0,100,46772.3065453549,0
"540","HG2","MESO","CREN",21,53,82,1,100,81602.7475897682,995.155458411807
"541","HG2","MESO","CREN",21,54,33,0,100,32840.1301275896,0
"542","HG2","MESO","CREN",21,55,51,0,100,50752.9283790022,0
"543","HG2","BATHY","CREN",23,1,71,0,100,70656.0375472383,0
"544","HG2","BATHY","CREN",23,2,77,1,100,76626.9702977092,995.155458411807
"545","HG2","BATHY","CREN",23,3,68,0,100,67670.5711720029,0
"546","HG2","BATHY","CREN",23,4,60,1,100,59709.3275047084,995.155458411807
"547","HG2","BATHY","CREN",23,5,73,0,100,72646.3484640619,0
"548","HG2","BATHY","CREN",23,6,18,0,100,17912.7982514125,0
"549","HG2","BATHY","CREN",23,7,51,0,100,50752.9283790022,0
"550","HG2","BATHY","CREN",23,8,47,0,100,46772.3065453549,0
"551","HG2","BATHY","CREN",23,9,67,0,100,66675.4157135911,0
"552","HG2","BATHY","CREN",23,10,74,0,100,73641.5039224737,0
"553","HG2","BATHY","CREN",23,11,68,1,100,67670.5711720029,995.155458411807
"554","HG2","BATHY","CREN",23,12,75,0,100,74636.6593808855,0
"555","HG2","BATHY","CREN",23,13,57,0,100,56723.861129473,0
"556","HG2","BATHY","CREN",23,15,71,3,100,70656.0375472383,2985.46637523542
"557","HG2","BATHY","CREN",23,16,74,1,100,73641.5039224737,995.155458411807
"558","HG2","BATHY","CREN",23,20,67,1,100,66675.4157135911,995.155458411807
"559","HG2","BATHY","CREN",23,21,57,0,100,56723.861129473,0
"560","HG2","BATHY","CREN",23,22,78,1,100,77622.1257561209,995.155458411807
"561","HG2","BATHY","CREN",23,23,71,2,100,70656.0375472383,1990.31091682361
"562","HG2","BATHY","CREN",23,25,69,0,100,68665.7266304147,0
"563","HG2","BATHY","CREN",23,26,89,2,100,88568.8357986508,1990.31091682361
"564","HG2","BATHY","CREN",23,28,72,0,100,71651.1930056501,0
"565","HG2","BATHY","CREN",23,29,56,0,100,55728.7056710612,0
"566","HG2","BATHY","CREN",23,31,69,0,100,68665.7266304147,0
"567","HG2","BATHY","CREN",23,32,49,0,100,48762.6174621785,0
"568","HG2","BATHY","CREN",23,33,61,0,100,60704.4829631202,0
"569","HG2","BATHY","CREN",23,35,80,0,100,79612.4366729446,0
"570","HG2","BATHY","CREN",23,36,62,1,100,61699.638421532,995.155458411807
"571","HG2","BATHY","CREN",23,37,74,1,100,73641.5039224737,995.155458411807
"572","HG2","BATHY","CREN",23,39,63,0,100,62694.7938799438,0
"573","HG2","BATHY","CREN",23,40,81,0,100,80607.5921313564,0
"574","HG2","BATHY","CREN",23,41,62,1,100,61699.638421532,995.155458411807
"575","HG2","BATHY","CREN",23,42,59,0,100,58714.1720462966,0
"576","HG2","BATHY","CREN",23,46,60,0,100,59709.3275047084,0
"577","HG2","BATHY","CREN",23,47,78,0,100,77622.1257561209,0
"578","HG2","BATHY","CREN",23,51,56,0,100,55728.7056710612,0
"579","HG2","BATHY","CREN",23,53,72,0,100,71651.1930056501,0
"580","HG2","BATHY","CREN",23,54,89,1,100,88568.8357986508,995.155458411807
"581","HG4","DCM","CREN",4,3,265,0,30,879053.988263763,0
"582","HG4","DCM","CREN",4,6,423,4,30,1403169.19636065,13268.7394454908
"583","HG4","DCM","CREN",4,7,366,2,30,1214089.6592624,6634.36972274538
"584","HG4","DCM","CREN",4,9,387,0,30,1283750.54135123,0
"585","HG4","DCM","CREN",4,11,210,0,30,696608.820888265,0
"586","HG4","DCM","CREN",4,12,222,0,30,736415.039224737,0
"587","HG4","DCM","CREN",4,13,270,2,30,895639.912570626,6634.36972274538
"588","HG4","DCM","CREN",4,14,378,1,30,1253895.87759888,3317.18486137269
"589","HG4","DCM","CREN",4,15,248,2,30,822661.845620427,6634.36972274538
"590","HG4","DCM","CREN",4,16,297,5,30,985203.903827689,16585.9243068634
"591","HG4","DCM","CREN",4,17,404,1,30,1340142.68399457,3317.18486137269
"592","HG4","DCM","CREN",4,19,412,3,30,1366680.16288555,9951.55458411807
"593","HG4","DCM","CREN",4,20,331,1,30,1097988.18911436,3317.18486137269
"594","HG4","DCM","CREN",4,21,337,4,30,1117891.2982826,13268.7394454908
"595","HG4","DCM","CREN",4,23,241,0,30,799441.551590818,0
"596","HG4","DCM","CREN",4,25,385,4,30,1277116.17162849,13268.7394454908
"597","HG4","DCM","CREN",4,26,358,0,30,1187552.18037142,0
"598","HG4","DCM","CREN",4,28,361,1,30,1197503.73495554,3317.18486137269
"599","HG4","DCM","CREN",4,29,253,3,30,839247.769927291,9951.55458411807
"600","HG4","DCM","CREN",4,31,246,1,30,816027.475897682,3317.18486137269
"601","HG4","DCM","CREN",4,32,380,0,30,1260530.24732162,0
"602","HG4","DCM","CREN",4,35,204,3,30,676705.711720029,9951.55458411807
"603","HG4","DCM","CREN",4,36,309,1,30,1025010.12216416,3317.18486137269
"604","HG4","DCM","CREN",4,37,376,0,30,1247261.50787613,0
"605","HG4","DCM","CREN",4,38,397,2,30,1316922.38996496,6634.36972274538
"606","HG4","DCM","CREN",4,39,408,1,30,1353411.42344006,3317.18486137269
"607","HG4","DCM","CREN",4,40,401,0,30,1330191.12941045,0
"608","HG4","DCM","CREN",4,41,404,3,30,1340142.68399457,9951.55458411807
"609","HG4","DCM","CREN",4,42,380,0,30,1260530.24732162,0
"610","HG4","DCM","CREN",4,43,291,2,30,965300.794659453,6634.36972274538
"611","HG4","DCM","CREN",4,44,388,2,30,1287067.7262126,6634.36972274538
"612","HG4","DCM","CREN",4,45,335,1,30,1111256.92855985,3317.18486137269
"613","HG4","DCM","CREN",4,46,348,1,30,1154380.3317577,3317.18486137269
"614","HG4","DCM","CREN",4,47,386,0,30,1280433.35648986,0
"615","HG4","DCM","CREN",4,48,304,1,30,1008424.1978573,3317.18486137269
"616","HG4","DCM","CREN",4,49,369,2,30,1224041.21384652,6634.36972274538
"617","HG4","DCM","CREN",4,50,380,1,30,1260530.24732162,3317.18486137269
"618","HG4","DCM","CREN",4,51,371,1,30,1230675.58356927,3317.18486137269
"619","HG4","DCM","CREN",4,54,381,1,30,1263847.43218299,3317.18486137269
"620","HG4","EPI","CREN",6,1,123,8,30,408013.737948841,26537.4788909815
"621","HG4","EPI","CREN",6,2,167,15,30,553969.871849239,49757.7729205904
"622","HG4","EPI","CREN",6,4,179,19,30,593776.090185712,63026.5123660811
"623","HG4","EPI","CREN",6,5,155,13,30,514163.653512767,43123.403197845
"624","HG4","EPI","CREN",6,6,174,8,30,577190.165878848,26537.4788909815
"625","HG4","EPI","CREN",6,7,192,16,30,636899.493383556,53074.957781963
"626","HG4","EPI","CREN",6,8,157,8,30,520798.023235512,26537.4788909815
"627","HG4","EPI","CREN",6,9,206,13,30,683340.081442774,43123.403197845
"628","HG4","EPI","CREN",6,11,193,11,30,640216.678244929,36489.0334750996
"629","HG4","EPI","CREN",6,12,172,11,30,570555.796156103,36489.0334750996
"630","HG4","EPI","CREN",6,13,173,14,30,573872.981017475,46440.5880592177
"631","HG4","EPI","CREN",6,14,186,12,30,616996.38421532,39806.2183364723
"632","HG4","EPI","CREN",6,15,222,14,30,736415.039224737,46440.5880592177
"633","HG4","EPI","CREN",6,19,159,15,30,527432.392958258,49757.7729205904
"634","HG4","EPI","CREN",6,20,144,6,30,477674.620037667,19903.1091682361
"635","HG4","EPI","CREN",6,21,160,11,30,530749.57781963,36489.0334750996
"636","HG4","EPI","CREN",6,22,162,10,30,537383.947542376,33171.8486137269
"637","HG4","EPI","CREN",6,23,180,15,30,597093.275047084,49757.7729205904
"638","HG4","EPI","CREN",6,24,197,12,30,653485.41769042,39806.2183364723
"639","HG4","EPI","CREN",6,25,160,11,30,530749.57781963,36489.0334750996
"640","HG4","EPI","CREN",6,26,204,8,30,676705.711720029,26537.4788909815
"641","HG4","EPI","CREN",6,27,199,8,30,660119.787413165,26537.4788909815
"642","HG4","EPI","CREN",6,28,138,9,30,457771.510869431,29854.6637523542
"643","HG4","EPI","CREN",6,29,161,14,30,534066.762681003,46440.5880592177
"644","HG4","EPI","CREN",6,30,185,14,30,613679.199353948,46440.5880592177
"645","HG4","EPI","CREN",6,31,213,15,30,706560.375472383,49757.7729205904
"646","HG4","EPI","CREN",6,32,162,11,30,537383.947542376,36489.0334750996
"647","HG4","EPI","CREN",6,33,171,13,30,567238.61129473,43123.403197845
"648","HG4","EPI","CREN",6,34,149,12,30,494260.544344531,39806.2183364723
"649","HG4","EPI","CREN",6,35,178,11,30,590458.905324339,36489.0334750996
"650","HG4","EPI","CREN",6,36,206,13,30,683340.081442774,43123.403197845
"651","HG4","EPI","CREN",6,37,204,15,30,676705.711720029,49757.7729205904
"652","HG4","EPI","CREN",6,38,189,13,30,626947.938799439,43123.403197845
"653","HG4","EPI","CREN",6,42,161,13,30,534066.762681003,43123.403197845
